open,close,high,low,volume,MA_20,MA_50,MA_200
32.205692441126544,32.52769995110132,32.652725730701874,32.08190435247961,9562,31.161576538472303,26.013312864193498,
32.52769995110132,32.004829836858214,32.59240520366736,31.94116469603854,3018,31.175848558063286,26.272658947611657,
32.004829836858214,32.34481099126173,32.53587960119422,31.81576957771166,10087,31.29290214303155,26.531396508551655,
32.34481099126173,33.41793915396635,33.555512810995694,32.21165514602875,4278,31.409489198057052,26.808307519152173,
33.41793915396635,31.11000244009437,33.496947090804035,31.03645101322502,4745,31.425616491422353,27.05717602086892,
31.11000244009437,31.124298329886837,31.204987606073587,31.029350225787294,8647,31.434445409350865,27.281506292295784,
31.124298329886837,33.541219771276914,33.72927699805486,30.949792176883413,3378,31.57001889097729,27.558794344426406,
33.541219771276914,33.050468010358486,33.6718127498793,32.9217857772403,8624,31.66766243689907,27.833770853839543,
33.050468010358486,32.63206523493393,33.18116617151889,32.503021648630245,1938,31.71114235089832,28.111434750253743,
32.63206523493393,33.667053179522526,33.762933642038284,32.53913231648436,9174,31.7432954005841,28.426726348161534,
33.667053179522526,33.68153854963545,33.858226450651074,33.49044126641455,8948,31.737765748295992,28.740603073101447,
33.68153854963545,34.843342719241456,34.9140197307279,33.61321816757179,5449,31.801835152543724,29.058357155347803,
34.843342719241456,31.82624486416906,34.998140764195874,31.684850838833672,5214,31.83890887612075,29.289475040247588,
31.82624486416906,32.063913846050234,32.10288423686342,31.787563335568784,4166,31.91853674731069,29.516741428666663,
32.063913846050234,33.6730739473116,33.86408118381849,31.88203441369096,3303,32.05319052192839,29.765182376084198,
33.6730739473116,32.35788440228993,33.72453008315844,32.30843801975515,6601,32.26299604169835,29.994752920140204,
32.35788440228993,32.31776171023577,32.43424235226149,32.24149844156274,6027,32.44294116425258,30.228857956658157,
32.31776171023577,34.33412714260381,34.448652974133424,32.20996172109761,6029,32.675538420121825,30.499849917208916,
34.33412714260381,37.89061083980337,38.07445526262472,34.16753870162317,3375,33.0307288680864,30.837410130028264,
37.89061083980337,37.49656527205888,38.09559841251912,37.29370947929287,8208,33.295272509633016,31.143538085760202,
37.49656527205888,38.26195000111424,38.38250012930477,37.37842660557377,7659,33.58198501213366,31.447485451167548,
38.26195000111424,37.99708344416189,38.46188516555131,37.798532321537024,1945,33.881597692498836,31.733533256180067,
37.99708344416189,38.90061508832106,39.07758570743683,37.824223262737,2261,34.20938789735181,32.02389915205464,
38.90061508832106,40.71460675062307,40.80570878148982,38.81357200183816,2076,34.57422127718464,32.33993720389098,
40.71460675062307,41.226075874654185,41.45945726228083,40.4841207968053,5783,35.08002494891263,32.61836688953342,
41.226075874654185,41.69138142349493,41.83525247877241,41.083810522955055,3333,35.60837910359304,32.88340636149248,
41.69138142349493,42.1757391124182,42.35539551236199,41.51378824663883,7332,36.04010507065011,33.16273089709372,
42.1757391124182,44.94982034146044,45.02254893753232,42.10749896661476,8811,36.6350726872052,33.51918132811679,
44.94982034146044,44.46625245288797,45.12129098151807,44.29662648528364,9945,37.226782048102905,33.80182155754188,
44.46625245288797,43.580963960614966,44.62799717212185,43.42243945290612,8136,37.72247758715752,34.03494936804294,
43.580963960614966,41.49576890158803,43.736237592184345,41.34792456436924,1876,38.11318910475515,34.241390767246884,
41.49576890158803,40.66637805909743,41.653839021917854,40.51146734305732,5625,38.404340871747955,34.42033053952805,
40.66637805909743,38.30422678138448,40.76877024300708,38.20778216004601,8150,38.72823996760873,34.58634028931782,
38.30422678138448,40.302631912010455,40.3887647475408,38.22236484063874,8294,39.14017587090673,34.7706689664889,
40.302631912010455,41.02326115517456,41.241771629135314,40.0879598710031,8879,39.50768523129989,34.975385058136624,
41.02326115517456,41.235387128064666,41.37994211601828,40.87944979713669,1508,39.95156036758862,35.18113840127158,
41.235387128064666,41.66224521817858,41.74320562573278,41.155256215050734,6947,40.41878454298576,35.39778830286019,
41.66224521817858,43.65212736361897,43.86543501671218,41.45866119405861,4427,40.884684554036525,35.648878908294115,
43.65212736361897,43.34673574496332,43.90560887869981,43.09502759431774,4896,41.157490799294514,35.8805642840944,
43.34673574496332,40.93787896757096,43.40072547138154,40.88688954823832,10198,41.32955648407012,36.038842019729685,
40.93787896757096,38.78508420408957,41.08416176944981,38.64649395633941,4406,41.355713194218886,36.13870107190352,
38.78508420408957,37.671632813143816,38.87982731141594,37.57960961340047,4919,41.33944066266799,36.22089463548066,
37.671632813143816,38.14898296105433,38.26689991792586,37.555191326191405,6399,41.30185905630465,36.36217888684917,
38.14898296105433,39.493996692041335,39.66452931215628,37.98425802653333,6193,41.24082855337556,36.542631692244974,
39.493996692041335,38.506729780274775,39.584477700778194,38.4185106065901,5693,41.10486124865659,36.69316631875132,
38.506729780274775,41.05430746012856,41.09590368643743,38.46771475979464,4599,41.07300755048827,36.951016987816075,
41.05430746012856,40.05640288055093,41.15147175936635,39.96160034808452,5297,40.96704073889491,37.17776786024407,
40.05640288055093,39.70003735876397,40.186919472244,39.57068192009403,2456,40.70455158976009,37.37812496691497,
39.70003735876397,39.09198658577694,39.821995887182624,38.971895989542,6642,40.435838296404526,37.54422866102027,
39.09198658577694,41.65570042617007,41.70802566114447,39.04288172467054,2812,40.33957511968229,37.73322882072114,
41.65570042617007,41.82551654183109,42.02694116037937,41.45509361333344,6107,40.35606250169444,37.91918515253574,
41.82551654183109,43.61985733088973,43.87384007830662,41.58198159574355,8274,40.50373646528406,38.15148570241636,
43.61985733088973,41.3607480021312,43.8160133974161,41.17475102430658,4661,40.656562526321395,38.331804442633754,
41.3607480021312,41.43353527496991,41.622951554948735,41.171664474218055,3760,40.713107694469365,38.492116365053825,
41.43353527496991,43.31625029282223,43.545820259695326,41.21394342996466,7879,40.82775715135175,38.736241322108384,
43.31625029282223,44.12383169113153,44.25153705963587,43.19088226620583,3682,40.97217937950509,38.996231989333275,
44.12383169113153,43.84649904621266,44.21076239192894,43.76011473316656,7559,41.081392070906794,39.20233757483199,
43.84649904621266,45.390020591112574,45.44859245548143,43.78991896182984,7132,41.16828673228147,39.44912862644707,
45.390020591112574,45.71976316015741,45.917408328913936,45.19380088962011,1298,41.28693810304118,39.71088258495154,
45.71976316015741,45.1385340221241,45.84015479129666,45.019672913436345,6094,41.496970855768836,39.94031220180357,
45.1385340221241,44.70591517895191,45.23736415903089,44.60803225445299,7773,41.793012404511956,40.160799734389904,
44.70591517895191,44.61805480152389,44.89838025230616,44.425967979099504,4635,42.14033350393096,40.35629397603555,
44.61805480152389,46.12712087872187,46.26119782052441,44.48836423720935,3571,42.53924039981433,40.642311496326606,
46.12712087872187,48.21626660365932,48.29680315762384,46.05007386489116,6287,42.97535389539523,40.96535855147879,
48.21626660365932,46.67536258722056,48.35124482740059,46.54469802154005,6963,43.38378553574252,41.22540432427697,
46.67536258722056,47.54710528600591,47.81648572575397,46.41092104817178,4395,43.70842542703639,41.529188741951295,
47.54710528600591,53.47405660468546,53.57798377130447,47.45469718669449,3057,44.37930811324311,41.95231463984028,
53.47405660468546,51.84058986742858,53.532399171218565,51.78402948552573,9254,44.986335738676345,42.302443894336776,
51.84058986742858,50.18783432956916,52.04294876275257,49.99192693847645,3165,45.54112812586596,42.548388364132094,
50.18783432956916,50.241152355508525,50.30797050539446,50.121087089916806,8474,45.97040072233288,42.803280105801086,
50.241152355508525,48.214473674980326,50.512894587477824,47.95369325742632,8265,46.289848578990345,43.002330579278414,
48.214473674980326,50.67617820197562,50.96843006786517,47.936418573069616,7633,46.642664622544636,43.25591247443468,
50.67617820197562,52.20782864693403,52.36495289026668,50.52366360097922,9207,47.18501865478478,43.52205674560694,
52.20782864693403,58.15525129328444,58.228941032135566,52.141675012078686,1453,48.0211044557005,43.870869636460164,
58.15525129328444,63.70918894430482,63.819618821142456,58.0544482954093,10110,49.040751388274636,44.32053189785318,
63.70918894430482,65.11463974097472,65.50035679005175,63.33179730923715,1101,50.09029179076679,44.788997064202775,
65.11463974097472,66.32846810737126,66.62119088956933,64.8272738624812,2686,51.214390243824724,45.272051644101836,
66.32846810737126,66.86728457692276,67.02285358685987,66.1741526722613,1921,52.28825344311523,45.71040092881108,
66.86728457692276,66.782064206349,67.20040693300088,66.44936640483162,7973,53.34136849542481,46.1567171638803,
66.782064206349,66.14643210365413,67.13455831342544,65.79729303768238,4892,54.391763399501315,46.608026526741085,
66.14643210365413,67.40317538634284,67.63080785475806,65.92304388002357,2489,55.52662640987086,47.126174656436184,
67.40317538634284,70.73214372928499,71.08676822486146,67.06524109209724,5162,56.83233085625892,47.72748996983994,
70.73214372928499,72.32770646153678,72.52365936972598,70.54051357890022,9930,58.14236013539967,48.40795956344298,
72.32770646153678,70.20760066660091,72.51487834930526,70.02591525453201,1171,59.24192683854674,49.006058938534785,
70.20760066660091,64.809769351222,70.50218210704426,64.53783646889852,10427,60.14864717674682,49.48178910245574,
64.809769351222,65.44567628850483,65.74977131123251,64.50862908647854,5462,61.04357572687176,49.96599488566455,
65.44567628850483,63.37406492917205,65.61193900387042,63.21306507835793,6121,61.53857614309609,50.40023127988441,
63.37406492917205,63.35172322540511,63.67030994466283,63.05558264724821,9110,62.11413281099492,50.79422319712014,
63.35172322540511,63.60391650361933,63.92073412515075,63.03616180441858,7484,62.784936919697415,51.19936681229326,
63.60391650361933,67.69307598551934,68.02146532326583,63.29536429625362,5795,63.65753310119796,51.73447075265222,
67.69307598551934,66.15742855010254,67.9286321669036,65.92721606510928,4886,64.55468084495408,52.28191763957248,
66.15742855010254,62.96844656750873,66.42808035148424,62.71084097631202,5823,65.16929426323073,52.787853914659784,
62.96844656750873,63.770947092926754,64.0476770765026,62.69519898410636,7436,65.74745018553037,53.300293197297236,
63.770947092926754,65.1913655039103,65.55547605492664,63.41476994422988,3473,66.09925589606166,53.814240573534605,
65.1913655039103,64.25188405195485,65.45728281252418,63.98979891309635,4570,66.12639065144415,54.329143658968206,
64.25188405195485,65.28331186640189,65.53278486709141,64.00635253928897,7199,66.13482425771552,54.81372374709368,
65.28331186640189,68.28019878816265,68.51595982540285,65.05789861932203,2280,66.23241079175509,55.37819966524591,
68.28019878816265,70.68663597401248,70.93034500986255,68.04478651843132,8420,66.42337836160956,55.997931637550884,
70.68663597401248,69.18371427768362,70.90890074657524,68.96617524350707,1915,66.54346086517631,56.59976619138901,
69.18371427768362,71.36726874683674,71.53113017456894,69.02486635767184,8062,66.80450269733544,57.19399755780235,
71.36726874683674,75.08211004683474,75.47163633030146,70.99701507470652,4868,67.18844943036004,57.859129427902424,
75.08211004683474,74.25511394086641,75.36262903401874,73.97768474577678,2149,67.36459794093909,58.47183456010196,
74.25511394086641,72.82010185665696,74.59243640286027,72.4892982966423,9445,67.3892177106951,59.101021637192474,
72.82010185665696,75.31773848350447,75.69387490065853,72.4564386245864,3435,67.64472460154029,59.77870570136316,
75.31773848350447,74.5029640202477,75.45955677910942,74.36267989080345,1166,68.12938433499157,60.40243997591167,
74.5029640202477,73.0565082388682,74.92194108612314,72.6456655043871,4907,68.50992593250974,60.98109350686641,
73.0565082388682,70.56993063079825,73.41424586876931,70.22436908762124,3085,68.86971921759104,61.51556213855812,
70.56993063079825,68.07948572529766,70.7389237675373,67.91645643311243,10021,69.10610734258567,61.96935144124183,
68.07948572529766,68.32699558238713,68.49615943491007,67.91093465723284,8302,69.34226129652407,62.421496089686414,
68.32699558238713,70.37892218389602,70.54126205256516,68.16938879977091,4406,69.4765536064429,62.926303852921855,
70.37892218389602,75.25900992860225,75.43255863655052,70.2166270510821,9702,69.9316326753679,63.537365747914855,
75.25900992860225,67.20474165419091,75.70640880815888,66.80522369420842,3696,70.14344742970201,63.9890994849682,
67.20474165419091,64.45746107357031,67.47010100561927,64.2029494179313,2884,70.17777312873417,64.35570628886516,
64.45746107357031,67.34196340985163,67.48982320166691,64.31593465686525,7495,70.28530302403125,64.738220224989,
67.34196340985163,68.04861054163776,68.32283083284157,67.07059074449519,3292,70.47513934851538,65.16568518407736,
68.04861054163776,70.85248123107276,70.9607357087414,67.94464005729809,2530,70.75359781674894,65.63179270297869,
70.85248123107276,70.06451827259963,70.99299722393607,69.92556498291235,6697,70.84281379097078,65.96360193633699,
70.06451827259963,73.61086350186747,73.93557899897912,69.75544657042894,7085,70.98902516736354,66.39900740902576,
73.61086350186747,70.89499738379135,73.7864016473877,70.72593570219463,4337,71.07458932266891,66.8131506701102,
70.89499738379135,73.15538997767862,73.47579911731556,70.58448840935714,7148,71.163995384211,67.27143542255361,
73.15538997767862,72.78020428018385,73.33096292800992,72.60553177560031,7388,71.04890009587847,67.76275003465767,
72.78020428018385,66.91779187823886,72.9697825027205,66.74348409543138,8358,70.6820339927471,68.08758230818293,
66.91779187823886,68.55797437156748,68.75757229873106,66.7229691362939,6888,70.46892761849263,68.41458522267561,
68.55797437156748,65.49153725267882,68.65570207272077,65.39818068199004,5156,69.97761755695133,68.5613109418635,
65.49153725267882,63.71653589101368,65.5684598199954,63.64169813751362,10163,69.43829615048963,68.56145788079768,
63.71653589101368,61.32837587188791,63.9687190250536,61.08564481602189,4797,68.85188953214062,68.48573260341594,
61.32837587188791,58.72989367264462,61.58211367674304,58.48690673408616,3353,68.25988768423295,68.3337611147214,
58.72989367264462,61.65360024463576,61.78101691649277,58.60851929125258,4192,67.93859341019984,68.22948742807566,
61.65360024463576,62.77010961452083,63.06571966267053,61.36324829449828,3706,67.66074911180654,68.1492483362391,
62.77010961452083,60.62647398794886,62.92958695703129,60.47244288912246,7482,67.17312670200917,68.03884917392499,
60.62647398794886,61.42134973327079,61.71098372480588,60.34058825391529,1632,66.4812436922426,67.91921266086355,
61.42134973327079,62.04779796111026,62.31252380397792,61.15929662079127,4310,66.22339650758856,67.74552574550006,
62.04779796111026,63.853045780834286,64.06511382348192,61.84172548792908,1436,66.19317574295175,67.57603253188601,
63.853045780834286,64.93486294409733,65.12771145221316,63.66341013583281,7597,66.07282071966404,67.47057777743593,
64.93486294409733,65.37086265234406,65.45146663717036,64.85479655832424,2091,65.93893332519937,67.48179964345837,
65.37086265234406,66.61585831276403,66.78632153848535,65.20358524425924,2711,65.72710217928392,67.50520328394356,
66.61585831276403,64.60396138400681,66.84118575586396,64.38543916119856,6537,65.45407433485428,67.52980121304026,
64.60396138400681,68.62307049546898,68.7291621750667,64.50408327126121,3413,65.20468468453436,67.63522815844154,
68.62307049546898,70.51711936371622,70.91902866015454,68.23195624929541,6578,65.1857907835306,67.77349221564347,
70.51711936371622,68.35624235117974,70.65041530798065,68.22703103408705,4475,64.94583340220565,67.78675554295668,
68.35624235117974,73.67894496071592,73.99893271257103,68.0593711035407,3321,64.99077043623227,67.93718587116895,45.04646431831325
73.67894496071592,74.74786436338837,75.1200569409043,73.31207486125373,1781,65.38227406048973,68.17277422708653,45.31824195415586
74.74786436338837,74.39888130985199,74.98817782975097,74.15968981972257,2073,65.67431940740397,68.38533291142504,45.59068501875062
74.39888130985199,79.71656857491821,79.84151379404217,74.2822708649468,4326,66.38557097351594,68.6758369728452,45.893124097877
79.71656857491821,80.28223117902904,80.65636605815972,79.34506982219945,7345,67.2138557379167,68.99644391538669,46.196823834484846
80.28223117902904,87.1989799494934,87.46319157351267,80.03897720183816,4337,68.50738594179697,69.43475727704852,46.53218668586837
87.1989799494934,85.84505102338613,87.53647555632442,85.51279567354881,3905,69.86314380933405,69.78605432175299,46.861133051439374
85.84505102338613,84.57545051621685,85.98845739930772,84.43416504074824,7790,71.0092363229131,70.06383061259707,47.18131514008522
84.57545051621685,84.10089672938263,84.87090813662437,83.80709692494602,1048,72.07577567865619,70.36217426163107,47.50491880727474
84.10089672938263,81.04416853611924,84.1920421683506,80.9563358660255,6504,73.09666040606471,70.5557122574167,47.81124933032223
81.04416853611924,80.48044963863308,81.48059876036523,80.04705509196002,7775,74.04961540133283,70.66367904925266,48.113826623471084
80.48044963863308,75.92829823768625,80.58224555994951,75.83226011777266,8693,74.74364041516162,70.69714273518906,48.39828048632977
75.92829823768625,77.69349977706045,78.0107872702221,75.61821953770497,7984,75.43566311497293,70.79461069359714,48.68970832049376
77.69349977706045,79.16173552394241,79.41147503100828,77.44839226131282,3064,76.14700674396519,70.87149063440589,48.987655054993766
79.16173552394241,79.1286823791934,79.6040949173442,78.68650768827402,6228,76.83489773030766,70.96400500158481,49.28996558011845
79.1286823791934,83.433640212137,83.77900648250956,78.80113610597182,6838,77.67578682527632,71.17154764105018,49.60759485738641
83.433640212137,80.76647441126839,83.6846988548282,80.52344148846784,3027,78.48391247663939,71.37547851665958,49.91304314361903
80.76647441126839,80.7323395701523,81.23657058219655,80.26244207891422,9806,79.08937593037356,71.62853559355668,50.220196628771276
80.7323395701523,76.66839236012369,81.00188397944576,76.412416419872,7426,79.39693958019392,71.79536352911141,50.50979423850078
76.66839236012369,71.80225475850435,76.81329613377015,71.666548017427,1311,79.56924020056016,71.82383018060358,50.779293145872636
71.80225475850435,71.37929419935,72.16714478714015,71.01655360308315,7554,79.45425766249186,71.74623586601854,51.046251105356184
71.37929419935,74.47207450002563,74.8049635606486,71.06022982047409,6546,79.44046816932372,71.89158252293524,51.323833284821696
74.47207450002563,69.38420580335574,74.60858155580935,69.25702479335038,9940,79.18973439399892,71.99011741753094,51.569402560742574
69.38420580335574,68.69692173791836,69.70913178457627,68.37521430545478,8691,78.63875205214892,72.01721658409228,51.80938419730669
68.69692173791836,68.07807424599903,68.80225350592794,67.97369134583977,3698,78.02854420549741,72.0178058581795,52.04351943565451
68.07807424599903,68.34306665799342,68.67468333823258,67.74774337144947,4624,77.08574854092242,71.96761756671792,52.280837982947034
68.34306665799342,63.17656165129186,68.44657069498581,63.08088216990525,2606,75.95232407231771,71.82985843429175,52.493658241781795
63.17656165129186,62.84658605883441,63.24383517105868,62.77966391335834,5486,74.86588084944859,71.6145728854311,52.70396852650064
62.84658605883441,63.045806872751925,63.17088771787698,62.72190046137145,1845,73.81312635661705,71.45758907521031,52.91413455987022
63.045806872751925,62.02877790271581,63.39410370821064,61.68609964824454,2862,72.86235682494687,71.23505683371106,53.113327611956485
62.02877790271581,62.31228910816714,62.561124140771945,61.78107503073394,3946,71.95394879842358,71.02569853027072,53.30956614884358
62.31228910816714,60.81746680485711,62.64765643545043,60.49014467327758,7931,71.19840722678212,70.90369202880308,53.49518001690019
60.81746680485711,61.14150898274713,61.24047375998792,60.71902652827856,1100,70.37080768706646,70.75536272102667,53.67897596034097
61.14150898274713,56.4856755129936,61.26862350926862,56.36824056548345,6632,69.23700468651901,70.57524548623297,53.836840817111906
56.4856755129936,59.44169753295435,59.58589888224179,56.34864526381758,6824,68.25265544420706,70.48974871907178,53.99752634681402
59.44169753295435,58.812719726289146,59.62137495657686,58.63494354567462,7439,67.02160941991467,70.4394355961598,54.14939290631775
58.812719726289146,60.361194490457365,60.49482082287117,58.6825213744731,2942,66.00134542387411,70.47206161251606,54.31015131710826
60.361194490457365,58.9788754865736,60.518564133461865,58.8251097326239,6766,64.91367221969519,70.41856711735481,54.46940920058959
58.9788754865736,54.88785651486959,59.28810013025135,54.60008097264329,7781,63.824645427432486,70.2609220553618,54.59217727825577
54.88785651486959,53.824735309338585,55.19357938657956,53.52493397453256,8754,62.925769454974194,70.12488728178958,54.70167808762465
53.824735309338585,55.75885762864507,56.09308296416713,53.50210333689108,9049,62.14474762643895,70.01163743969708,54.82460388106092
55.75885762864507,53.67884895430016,55.92354114393806,53.52030873452826,7901,61.10508634915267,69.84425845956088,54.93440117860723
53.67884895430016,52.18178173159175,53.775344863347925,52.08797702895721,3898,60.24496514556447,69.61083317857602,55.04529139080571
52.18178173159175,51.59749639734522,52.44618166170302,51.336056983268726,6819,59.38999387853581,69.34408584764098,55.147847882525156
51.59749639734522,50.06518931414663,51.84768788302609,49.82242784372682,1590,58.4893496319432,69.03797238087702,55.24423654623194
50.06518931414663,49.6212456377428,50.23877685706667,49.44919734980287,8402,57.55325858093066,68.69808012737661,55.33760417456408
49.6212456377428,49.3257952552123,49.893457545515695,49.055204127233374,9355,56.86072026112669,68.3925168048007,55.4300844001464
49.3257952552123,52.02667168035535,52.22964672955596,49.13335731145342,8163,56.319724542202735,68.06058882849845,55.53472977308856
52.02667168035535,51.45567162143444,52.25590009249909,51.22895902344165,4124,55.740217779636865,67.67935987365281,55.633195796420985
51.45567162143444,52.27410565421335,52.51067754580847,51.22280363801446,5720,55.25248416721173,67.35771713971347,55.72944636376302
52.27410565421335,51.223826969764914,52.5259755594218,50.97701757375856,1856,54.698061060291614,66.90861477989446,55.816604840634845
51.223826969764914,48.71211964794602,51.42456463465352,48.52122494662519,4271,54.092793702446066,66.38789988558561,55.89235566570314
48.71211964794602,47.230858440075785,48.976205778149165,46.97480276601031,4036,53.397261175312494,65.84453942819009,55.97308610594038
47.230858440075785,46.98441276199069,47.32963563297754,46.88615097814751,3561,52.92219803776236,65.18989631193155,56.05565138763908
46.98441276199069,43.42208710476571,47.051039016776365,43.36051240650518,9395,52.12121751635292,64.45269343044627,56.117861830888124
43.42208710476571,47.24703131254692,47.512229359801225,43.178358506629806,2613,51.54293309566581,63.65365445770733,56.2132881174164
47.24703131254692,47.481599507661016,47.75417949895625,46.97579791861246,4413,50.898953346526,62.88638542739283,56.30710181865896
47.481599507661016,46.028820409840606,47.62247359250804,45.89225660367021,7955,50.251450592689345,62.11545282526531,56.38883501058206
46.028820409840606,42.56977970585794,46.30384031148567,42.31542739955261,9359,49.63554675223876,61.28483048479482,56.44774989970879
42.56977970585794,41.89465299304135,42.76279247265983,41.704701272730254,2681,49.0390426364239,60.50184017393327,56.496194702468365
41.89465299304135,40.878089029602265,42.102403909707,40.67537914037487,8435,48.29500420647176,59.70979296175265,56.53794664786087
40.878089029602265,43.47558336445677,43.60147226738957,40.75972149123513,1694,47.784840926979584,59.06073866428805,56.59530041549886
43.47558336445677,44.89742150104559,44.98400064641651,43.39174605874181,4305,47.420622915452284,58.404817098767765,56.65806346804778
44.89742150104559,43.83049705176541,44.94424554461752,43.7847857161226,8752,47.03227294817329,57.69819232932422,56.71012625753678
43.83049705176541,46.7181645677054,46.93506200530928,43.627006127252415,3815,46.86492171085123,57.049981973094454,56.788167068174836
46.7181645677054,46.5676863578104,46.90810517345231,46.37835754669634,4367,46.71224374685461,56.312662896007936,56.86538400831445
46.5676863578104,46.46101265615268,46.63222795409657,46.39661890682918,5883,46.56900461690163,55.626553660905614,56.929982972738834
46.46101265615268,47.91128809591599,48.02832646727656,46.34751703812309,7817,46.36323543767966,54.97013263142088,57.004287073166616
47.91128809591599,47.44846187689237,48.04399866789325,47.317033297837725,6935,46.162874950452554,54.385734021756264,57.0783690563764
